Date,Time,TxBat(V),VSpeed(m/s),Altitude(m),VFR(%),RxBatt(V),RSSI(dB),RX,VFAS(V),Temp 1(°,Current(A),ADC2(V),GPS Alt(m),Temp 2(°,Latitude, Longitude,GPS Speed(km/h),Consumption(mAh),Distance(m),Power(W),CELLS(V),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Pot3,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,
2024-07-20,18:25:16.500,7.43,-1.23,219.89,97,5.87,53,0,24.08,44,0.4,23.11,206.80,-26,50.180850, 8.840629,58.323,615,461,10,4.01,0,-291,-1023,-388,-502,-539,146,-1024,-652,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:16.760,7.42,-0.85,219.92,97,6.01,53,0,24.08,44,0.7,23.13,206.80,-26,50.180850, 8.840629,58.323,615,461,17,4.01,94,0,-1023,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:17.020,7.42,-0.47,220.05,97,5.91,52,0,24.08,44,0.6,23.15,206.80,-26,50.180850, 8.840629,57.165,615,461,14,4.01,163,0,-1022,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:17.300,7.42,-0.19,220.13,97,5.79,51,0,24.08,44,0.3,23.15,206.80,-26,50.180850, 8.840629,57.165,615,461,7,4.01,286,-28,-1022,85,-501,-539,147,-1024,-653,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:17.560,7.42,0.00,220.25,98,5.78,52,0,24.08,44,0.3,23.16,207.50,-26,50.180747, 8.840513,53.735,615,452,7,4.01,296,-164,-1022,336,-502,-539,146,-1024,-652,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:17.830,7.43,0.06,220.21,98,5.75,54,0,24.08,44,0.6,23.17,207.50,-26,50.180747, 8.840513,53.735,615,452,14,4.01,327,-121,-1022,62,-501,-539,147,-1024,-652,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:18.090,7.43,0.03,220.19,98,5.76,56,0,24.08,44,0.6,23.18,207.50,-26,50.180747, 8.840513,51.054,615,452,14,4.01,321,0,-1022,0,-501,-539,146,-1024,-652,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:18.370,7.43,-0.05,220.08,98,5.82,57,0,24.08,44,0.7,23.18,207.50,-26,50.180747, 8.840513,49.163,615,452,17,4.01,181,-258,-1022,105,-501,-539,146,-1024,-652,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:18.650,7.43,-0.32,219.87,98,5.81,58,0,24.08,44,0.7,23.16,210.10,-26,50.180686, 8.840358,49.163,615,440,17,4.01,149,-294,-1022,296,-502,-539,147,-1024,-652,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:18.910,7.43,-0.40,219.74,98,5.85,59,0,24.08,44,0.2,23.15,210.10,-26,50.180686, 8.840358,50.115,615,440,5,4.01,101,-340,-1022,208,-502,-538,146,-1024,-652,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:19.190,7.43,-0.57,219.43,98,5.78,60,0,24.08,44,0.4,23.16,210.10,-26,50.180686, 8.840358,50.911,615,440,10,4.01,0,-672,-1022,-356,-501,-539,147,-1024,-652,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:19.450,7.43,-0.75,219.11,98,5.83,60,0,24.08,44,0.4,23.16,209.90,-26,50.180678, 8.840189,51.639,615,430,10,4.01,0,-781,-1022,-495,-502,-539,146,-1024,-653,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:19.730,7.43,-1.01,218.67,99,5.84,61,0,24.08,44,0.4,23.17,209.90,-26,50.180678, 8.840189,51.639,615,430,10,4.01,0,-847,-1022,-523,-501,-539,146,-1024,-653,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:19.990,7.42,-1.30,218.21,99,5.85,61,0,24.08,44,0.6,23.18,209.90,-26,50.180678, 8.840189,52.306,615,430,14,4.01,0,-416,-1022,-258,-502,-539,147,-1024,-653,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:20.260,7.43,-1.48,217.83,99,5.79,61,0,24.08,44,0.7,23.18,209.90,-26,50.180678, 8.840189,52.306,615,430,17,4.01,0,0,-1022,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:20.520,7.43,-1.31,217.79,99,5.79,60,0,24.08,44,0.2,23.18,206.90,-26,50.180719, 8.840032,54.437,615,421,5,4.01,0,0,-1023,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:20.790,7.42,-1.00,217.72,99,5.77,60,0,24.08,44,0.2,23.19,206.90,-26,50.180719, 8.840032,54.437,615,421,5,4.01,0,0,-1023,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,1,-1,-1,-1,
2024-07-20,18:25:21.070,7.42,-0.71,217.75,99,5.75,59,0,24.08,44,0.2,23.19,206.90,-26,50.180719, 8.840032,58.313,615,421,5,4.01,0,0,-1022,0,-501,-538,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:21.350,7.42,-0.52,217.58,99,5.82,59,0,24.08,44,0.5,23.16,206.90,-26,50.180719, 8.840032,57.306,616,421,12,4.01,0,-287,-1022,-377,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:21.630,7.43,-0.57,217.44,99,5.82,59,0,24.08,44,0.2,23.17,205.70,-26,50.180808, 8.839910,57.306,616,416,5,4.01,0,-416,-1023,-378,-502,-539,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:21.890,7.43,-0.69,217.14,99,5.91,59,0,24.08,44,0.6,23.18,205.70,-26,50.180808, 8.839910,55.061,616,416,14,4.01,0,-350,-1023,-161,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:22.180,7.43,-0.80,217.00,99,5.90,57,0,24.08,44,0.6,23.18,205.70,-26,50.180808, 8.839910,55.061,616,416,14,4.01,0,-70,-1022,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:22.450,7.43,-0.63,216.96,99,5.88,55,0,24.08,44,0.2,23.16,206.40,-26,50.180919, 8.839840,55.061,616,416,5,4.01,0,0,-1022,0,-502,-538,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:22.710,7.43,-0.39,217.08,99,5.86,54,0,24.08,44,0.2,23.15,206.40,-26,50.180919, 8.839840,52.824,616,416,5,4.01,0,0,-1022,0,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:23.000,7.43,-0.08,217.19,99,5.87,53,0,24.08,44,0.7,23.16,206.40,-26,50.180919, 8.839840,50.250,616,416,17,4.01,0,0,-1022,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:23.290,7.43,0.14,217.46,98,5.79,53,0,24.08,44,0.2,23.16,206.40,-26,50.180919, 8.839840,50.250,616,416,5,4.01,0,0,-1022,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:23.570,7.43,0.40,217.61,98,5.74,53,0,24.08,44,0.2,23.17,206.50,-26,50.181036, 8.839816,49.552,616,420,5,4.01,0,0,-1022,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:23.850,7.42,0.54,217.92,96,5.83,53,0,24.08,44,0.7,23.18,206.50,-26,50.181036, 8.839816,49.552,616,420,17,4.01,0,0,-1023,0,-502,-539,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:24.140,7.43,0.63,218.01,96,5.72,52,0,24.08,44,0.7,23.18,206.50,-26,50.181036, 8.839816,47.307,616,420,17,4.01,0,0,-1022,0,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:24.400,7.43,0.50,218.02,96,5.82,50,0,24.08,44,0.2,23.18,206.50,-26,50.181036, 8.839816,46.590,616,420,5,4.01,0,0,-1023,69,-501,-539,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:24.670,7.43,0.33,217.97,94,5.85,51,0,24.08,44,0.2,23.19,205.20,-26,50.181158, 8.839856,46.590,616,426,5,4.01,172,-3,-1022,367,-501,-539,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:24.940,7.42,-0.01,217.68,94,5.84,51,0,24.08,44,0.6,23.16,205.20,-26,50.181158, 8.839856,45.735,616,426,14,4.01,195,0,-1023,344,-501,-539,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:25.210,7.43,-0.33,217.34,96,5.80,55,0,24.08,44,0.4,23.16,205.20,-26,50.181158, 8.839856,45.735,616,426,10,4.01,81,-22,-1022,0,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:25.470,7.43,-0.64,217.02,96,5.78,57,0,24.08,44,0.5,23.15,203.40,-26,50.181242, 8.839933,46.290,616,434,12,4.01,0,-167,-1022,-102,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:25.730,7.43,-0.93,216.61,96,5.81,59,0,24.08,44,0.7,23.14,203.40,-26,50.181242, 8.839933,45.692,616,434,17,4.01,0,-267,-1022,-237,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:25.990,7.43,-1.32,216.06,97,5.90,60,0,24.08,44,0.3,23.15,203.40,-26,50.181242, 8.839933,44.672,616,433,7,4.01,0,-287,-1022,-230,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:26.260,7.42,-1.71,215.39,97,5.89,59,0,24.08,44,0.3,23.15,203.40,-26,50.181242, 8.839933,44.672,616,433,7,4.01,0,-181,-1022,0,-501,-539,146,-1024,-653,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:26.520,7.43,-2.06,214.70,97,5.89,58,0,24.08,44,0.6,23.16,203.30,-26,50.181287, 8.840057,41.872,616,441,14,4.01,0,-146,-1022,-200,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:26.800,7.42,-2.23,214.17,97,5.82,59,0,24.08,44,0.6,23.17,203.30,-26,50.181287, 8.840057,41.872,616,441,14,4.01,0,0,-1022,-75,-502,-539,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:27.100,7.42,-2.28,213.54,97,5.85,59,0,24.08,44,0.4,23.17,203.30,-26,50.181287, 8.840057,41.588,616,440,10,4.01,0,0,-1022,-278,-502,-539,146,-1024,-653,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:27.360,7.42,-2.27,213.00,98,5.79,59,0,24.08,44,0.5,23.18,203.30,-26,50.181287, 8.840057,41.588,616,440,12,4.01,0,-50,-1023,-253,-501,-539,146,-1024,-653,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:27.620,7.42,-2.19,212.48,98,5.84,60,0,24.08,44,0.2,23.19,203.30,-26,50.181287, 8.840057,41.588,616,440,5,4.01,0,0,-1022,-328,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:27.880,7.42,-2.20,212.01,98,5.86,60,0,24.08,44,0.4,23.19,203.30,-26,50.181287, 8.840057,41.588,616,440,10,4.01,0,0,-1022,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:28.140,7.42,-2.28,211.41,99,5.88,61,0,24.08,44,0.2,23.19,203.30,-26,50.181287, 8.840057,40.508,616,439,5,4.01,0,0,-1022,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:28.410,7.42,-2.34,210.76,99,5.87,61,0,24.08,44,0.5,23.17,203.30,-26,50.181268, 8.840263,40.508,616,450,12,4.01,0,-73,-1022,0,-502,-538,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:28.690,7.42,-2.31,210.35,99,5.82,61,0,24.08,44,0.4,23.15,203.80,-26,50.181268, 8.840263,37.662,616,450,10,4.01,0,0,-1022,0,-501,-538,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:28.980,7.42,-2.09,209.99,99,5.83,61,0,24.08,44,0.5,23.15,203.80,-26,50.181268, 8.840263,35.854,616,450,12,4.01,0,0,-1022,0,-502,-539,146,-1024,-653,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:29.250,7.42,-1.82,209.79,99,5.74,62,0,24.08,44,0.7,23.16,203.80,-26,50.181268, 8.840263,35.854,616,450,17,4.01,0,0,-1022,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:29.510,7.42,-1.57,209.53,99,5.73,62,0,24.09,44,0.3,23.17,204.60,-26,50.181227, 8.840413,34.262,616,456,7,4.01,-53,-139,-1023,-125,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:29.770,7.42,-1.46,209.26,99,5.73,62,0,24.09,44,0.3,23.18,204.60,-26,50.181227, 8.840413,34.262,616,456,7,4.01,-159,-218,-1023,-233,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:30.080,7.42,-1.28,209.05,99,5.76,61,0,24.08,44,0.5,23.18,204.60,-26,50.181227, 8.840413,34.330,617,456,12,4.01,-170,-107,-1023,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:30.340,7.42,-1.05,209.03,99,5.71,60,0,24.08,44,0.7,23.18,204.50,-26,50.181227, 8.840413,35.301,617,456,17,4.01,0,0,-1022,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:30.620,7.42,-0.50,209.30,99,5.82,59,0,24.09,44,0.7,23.19,204.50,-26,50.181171, 8.840530,35.301,617,461,17,4.01,0,-87,-1022,408,-502,-538,147,-1024,-653,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:30.890,7.42,-0.04,209.52,99,5.82,60,0,24.09,44,0.4,23.19,204.50,-26,50.181171, 8.840530,35.301,617,461,10,4.01,50,-45,-1022,512,-502,-539,146,-1024,-653,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:31.170,7.42,0.18,209.64,99,5.81,60,0,24.08,44,0.7,23.19,204.50,-26,50.181171, 8.840530,37.684,617,461,17,4.01,137,0,-1022,524,-501,-539,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:31.430,7.42,0.24,209.73,99,5.84,60,0,24.08,44,0.4,23.19,204.50,-26,50.181099, 8.840604,37.684,617,463,10,4.01,160,0,-1022,0,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:31.710,7.42,0.32,209.85,99,5.73,59,0,24.08,44,0.4,23.17,201.50,-26,50.181099, 8.840604,40.871,617,463,10,4.01,80,0,-1022,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:31.970,7.42,0.38,209.99,99,5.78,60,0,24.08,44,0.5,23.17,201.50,-26,50.181099, 8.840604,44.683,617,463,12,4.01,0,0,-1022,296,-502,-539,147,-1024,-653,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:32.230,7.42,0.41,210.07,100,5.81,60,0,24.08,44,0.3,23.17,201.50,-26,50.181099, 8.840604,44.683,617,463,7,4.01,197,-31,-1022,331,-501,-539,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:32.520,7.42,0.24,209.94,100,5.74,60,0,24.08,44,0.4,23.15,199.10,-26,50.181007, 8.840640,46.557,617,462,10,4.01,334,-113,-1022,0,-502,-539,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:32.800,7.43,-0.01,209.77,100,5.75,61,0,24.08,44,0.5,23.14,199.10,-26,50.181007, 8.840640,49.126,617,462,12,4.01,256,-137,-1022,0,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:33.080,7.42,-0.32,209.48,99,5.82,61,0,24.08,44,0.3,23.14,199.10,-26,50.181007, 8.840640,49.126,617,461,7,4.01,241,-151,-1022,32,-502,-539,147,-1024,-653,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:33.360,7.43,-0.50,209.28,99,5.76,61,0,24.09,44,0.2,23.16,197.60,-26,50.181007, 8.840640,51.013,617,461,5,4.01,0,-211,-1022,-30,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:33.620,7.43,-0.67,209.01,99,5.74,61,0,24.09,44,0.7,23.19,197.60,-26,50.180885, 8.840630,51.013,617,457,17,4.01,0,-209,-1022,-210,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:33.880,7.43,-0.82,208.67,99,5.79,61,0,24.08,44,0.6,23.19,197.60,-26,50.180885, 8.840630,51.013,617,457,14,4.01,0,-170,-1022,0,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:34.140,7.43,-1.09,208.20,99,5.81,62,0,24.08,44,0.4,23.29,197.60,-26,50.180885, 8.840630,51.944,617,457,10,4.01,267,-215,-1022,232,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:34.410,7.42,-1.38,207.75,100,5.85,63,0,24.08,44,0.3,23.27,197.60,-26,50.180885, 8.840630,51.944,617,457,7,4.01,237,-217,-1022,126,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:34.690,7.43,-1.56,207.26,100,5.84,64,0,24.08,44,0.8,23.25,197.60,-26,50.180885, 8.840630,51.944,617,456,19,4.01,193,-199,-1022,0,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:34.950,7.42,-1.57,206.95,100,5.82,64,0,24.08,44,0.2,23.25,197.60,-26,50.180885, 8.840630,51.104,617,456,5,4.01,0,-248,-1022,0,-502,-539,146,-1024,-653,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:35.230,7.42,-1.57,206.56,100,5.78,64,0,24.08,44,0.4,23.24,197.60,-26,50.180885, 8.840630,51.104,617,456,10,4.01,0,-294,-1022,-19,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:35.510,7.42,-1.61,206.08,100,5.77,63,0,24.08,44,0.6,23.23,195.60,-26,50.180715, 8.840578,48.779,617,448,14,4.01,-57,-230,-1022,-62,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:35.770,7.42,-1.71,205.62,100,5.81,63,0,24.08,44,0.6,23.23,195.60,-26,50.180715, 8.840578,48.779,617,448,14,4.01,0,-222,-1022,24,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:36.080,7.42,-1.80,205.02,100,5.80,63,0,24.08,44,0.4,23.20,195.60,-26,50.180715, 8.840578,45.237,617,447,10,4.01,0,-230,-1022,0,-501,-539,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:36.340,7.43,-1.87,204.65,100,5.84,62,0,24.08,44,0.7,23.17,196.50,-26,50.180715, 8.840578,44.825,617,447,17,4.01,0,-231,-1022,0,-502,-539,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:36.610,7.43,-1.84,204.27,100,5.84,62,0,24.08,44,0.1,23.31,196.50,-26,50.180573, 8.840533,44.825,617,441,2,4.01,0,-306,-1022,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:36.870,7.43,-1.77,203.91,100,5.85,61,0,24.08,44,0.2,23.31,196.50,-26,50.180573, 8.840533,44.825,617,441,5,4.01,0,-431,-1022,0,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:37.190,7.43,-1.65,203.57,100,5.88,59,0,24.08,44,0.5,23.28,196.50,-26,50.180573, 8.840533,42.757,617,440,12,4.01,0,-381,-1022,0,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:37.480,7.42,-1.48,203.24,100,5.85,58,0,24.08,44,0.7,23.26,197.40,-26,50.180449, 8.840495,42.757,618,436,17,4.01,0,-129,-1023,0,-502,-538,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:37.760,7.42,-1.33,203.10,100,5.81,55,0,24.08,44,0.4,23.24,197.40,-26,50.180449, 8.840495,41.746,618,436,10,4.01,0,0,-1022,0,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:38.020,7.42,-0.94,203.14,100,5.81,55,0,24.08,44,0.6,23.24,197.40,-26,50.180449, 8.840495,42.134,618,436,14,4.01,0,-45,-1022,0,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:38.310,7.42,-0.63,203.22,100,5.82,52,0,24.08,44,0.6,23.23,197.40,-26,50.180449, 8.840495,42.134,618,436,14,4.01,0,-235,-1022,-106,-501,-538,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:38.580,7.42,-0.46,203.02,98,5.83,52,0,24.08,44,0.4,23.23,197.40,-26,50.180449, 8.840495,42.134,618,436,10,4.01,0,-278,-1022,-258,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:38.840,7.42,-0.57,202.81,98,5.92,51,0,24.08,44,0.7,23.22,197.40,-26,50.180449, 8.840495,42.134,618,436,17,4.01,0,-265,-1022,-377,-502,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:39.130,7.42,-0.66,202.60,98,5.82,50,0,24.08,44,0.5,23.22,197.40,-26,50.180449, 8.840495,42.134,618,436,12,4.01,0,-227,-1022,-283,-501,-538,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:39.420,7.42,-0.79,202.32,97,5.85,50,0,24.08,44,0.5,23.19,197.40,-26,50.180288, 8.840495,47.037,618,433,12,4.01,0,-209,-1022,0,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:39.690,7.42,-0.78,202.22,97,5.80,48,0,24.08,44,0.3,23.17,195.50,-26,50.180288, 8.840408,47.037,618,427,7,4.01,0,-340,-1022,-252,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:25:39.980,7.42,-0.67,202.09,94,5.75,51,0,24.08,44,0.3,23.17,195.50,-26,50.180288, 8.840408,47.037,618,427,7,4.01,0,-329,-1022,-305,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
