Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),RxBt(V),Curr(A),Capa(mAh),Bat%(%),Hdg(°),GAlt(m),Sats,Alt(m),VSpd(m/s),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-01-14,14:31:19.590,-84,-73,100,6,1,4,10,-72,100,6,,0.0,24.1,0.3,320,0,0.00,0,0,30.0,-2.7,231,-131,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1535,988,1514,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:19.990,-80,-74,100,11,1,4,10,-67,100,-2,,0.0,24.1,0.3,320,0,0.00,0,0,30.0,-2.7,257,-161,-1024,-162,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1502,1527,988,1517,2012,1363,1645,1460,1500,1449,1473,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:20.390,-79,-78,99,10,1,4,10,-69,99,13,,0.0,24.1,0.3,320,0,0.00,0,0,30.0,-2.7,340,-347,-1024,-98,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1514,1544,988,1539,2012,1363,1645,1473,1500,1449,1484,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:20.790,-77,-81,99,8,0,4,10,-66,99,14,,0.0,24.1,0.3,320,0,0.00,0,0,27.0,-2.8,345,-357,-1024,-1,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1552,988,1540,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:21.190,-71,-78,99,8,0,4,10,-64,100,14,,0.0,24.1,0.3,320,0,0.00,0,0,23.0,-7.9,277,-378,-1024,-98,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1514,1535,988,1542,2012,1363,1645,1473,1500,1449,1484,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:21.590,-68,-71,100,13,0,4,10,-61,100,13,,0.0,24.1,0.3,320,0,0.00,0,0,23.0,-7.9,87,-296,-1024,-308,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1474,1494,988,1533,2012,1363,1645,1430,1500,1449,1448,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:21.990,-68,-71,100,13,0,4,10,-61,99,15,,0.0,24.1,0.3,320,0,0.00,0,0,18.0,-7.9,53,-107,-641,-103,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1484,1501,988,1484,2012,1474,1532,1498,1500,1449,1483,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:22.390,-67,-68,99,12,0,4,10,-61,99,15,,0.0,24.1,0.4,320,0,0.00,0,0,18.0,-7.9,5,-2,-478,-91,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1474,1496,988,1465,2012,1521,1484,1512,1500,1449,1485,1510,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:22.790,-69,-68,99,12,1,4,10,-62,98,13,,0.0,24.1,0.4,320,0,0.00,0,0,14.0,-6.2,1,131,-388,-128,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1460,1493,988,1447,2012,1547,1458,1511,1500,1449,1478,1503,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:23.190,-68,-67,98,12,1,4,10,-62,98,11,,0.0,24.0,0.6,320,0,0.00,0,0,11.0,-3.5,-23,-97,-287,-217,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1435,1485,988,1468,2012,1576,1428,1499,1500,1449,1463,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:23.590,-66,-67,97,12,0,4,10,-61,97,12,,0.0,24.0,0.8,320,0,0.00,0,0,11.0,-3.5,-2,-405,-129,-7,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1464,1500,988,1500,2012,1622,1382,1555,1500,1449,1499,1526,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:23.990,-69,-69,99,13,1,4,10,-66,98,14,,0.0,24.0,0.8,320,0,0.00,0,0,9.0,-4.1,40,4,74,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1450,1506,988,1448,2012,1681,1321,1572,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:24.390,-69,-69,99,13,1,4,10,-66,97,12,,0.0,24.0,0.9,320,0,0.00,0,0,9.0,-4.1,43,74,295,15,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1435,1507,988,1437,2012,1745,1256,1590,1500,1449,1502,1530,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:24.790,-71,-70,96,12,1,4,10,-61,96,8,,0.0,24.0,0.9,320,0,0.00,0,0,7.0,-1.7,37,20,959,18,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1385,1507,988,1435,2012,1858,1142,1638,1500,1449,1503,1531,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:25.190,-69,-68,96,12,1,4,10,-60,98,14,,0.0,24.0,0.9,320,0,0.00,0,0,7.0,-1.7,48,26,1024,-3,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1376,1507,988,1434,2012,1858,1142,1638,1500,1449,1500,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:25.590,-68,-69,98,12,0,4,10,-59,99,9,,0.0,24.0,1.0,320,0,0.00,0,0,7.0,-1.7,50,26,1024,340,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1442,1530,988,1434,2012,1858,1142,1712,1500,1449,1558,1587,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:25.990,-65,-67,100,12,0,4,10,-55,99,11,,0.0,24.0,1.0,320,0,0.00,0,0,7.0,-1.7,103,36,980,411,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1459,1543,988,1433,2012,1858,1142,1724,1500,1449,1570,1600,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:26.390,-66,-66,99,11,1,4,10,-58,99,13,,0.0,24.0,0.9,320,0,0.00,0,0,8.0,0.1,90,6,842,-77,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1376,1508,988,1438,2012,1858,1142,1609,1500,1449,1487,1513,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:26.790,-66,-66,99,11,1,4,10,-58,99,12,,0.0,24.0,0.9,320,0,0.00,0,0,9.0,0.1,81,50,851,-288,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1335,1494,988,1433,2012,1858,1142,1565,1500,1449,1451,1472,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:27.190,-66,-66,98,13,1,4,10,-57,99,13,,0.0,24.0,0.9,320,0,0.00,0,0,8.0,0.2,74,6,858,-41,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1382,1508,988,1438,2012,1858,1142,1618,1500,1449,1493,1520,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:27.590,-64,-66,99,11,0,4,10,-54,99,13,,0.0,24.1,0.6,320,0,0.00,0,0,8.0,0.2,54,1,856,-136,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1363,1499,988,1438,2012,1858,1142,1598,1500,1449,1477,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:27.990,-64,-66,99,11,0,4,10,-54,99,13,,0.0,24.1,0.6,320,0,0.00,0,0,8.0,-0.1,4,-98,853,-327,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1327,1482,988,1449,2012,1858,1142,1557,1500,1449,1445,1464,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:28.390,-63,-68,98,12,0,4,10,-55,97,13,,0.0,24.1,0.7,320,0,0.00,0,0,8.0,-0.1,0,-172,837,-77,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1376,1496,988,1457,2012,1858,1142,1609,1500,1449,1487,1513,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:28.790,-63,-71,97,11,0,4,10,-54,98,13,,0.0,24.1,0.6,320,0,0.00,0,0,7.0,-1.7,-14,-357,796,-63,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1382,1495,988,1479,2012,1858,1142,1609,1500,1449,1490,1515,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:29.190,-61,-72,98,12,0,4,10,-54,97,14,,0.0,24.1,0.6,320,0,0.00,0,0,6.0,-1.6,0,-211,779,-52,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1386,1497,988,1462,2012,1858,1142,1610,1500,1449,1491,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:29.590,-61,-70,98,11,0,4,10,-54,98,12,,0.0,24.1,0.6,320,0,0.00,0,0,6.0,-1.6,0,-125,744,48,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1410,1504,988,1455,2012,1858,1142,1633,1500,1449,1511,1539,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:29.990,-60,-67,98,12,0,4,10,-50,97,13,,0.0,24.1,0.6,320,0,0.00,0,0,5.0,-1.8,0,-276,712,490,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1494,1533,988,1470,2012,1858,1142,1722,1500,1449,1583,1613,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:30.390,-60,-67,98,12,0,4,10,-50,98,13,,0.0,24.0,0.7,320,0,0.00,0,0,5.0,-1.8,1,-273,605,161,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1440,1511,988,1471,2012,1835,1165,1643,1500,1449,1527,1556,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:30.790,-60,-64,98,12,0,4,10,-55,99,13,,0.0,24.0,0.7,320,0,0.00,0,0,4.0,-2.0,0,-288,597,-163,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1375,1490,988,1473,2012,1833,1167,1570,1500,1449,1470,1494,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:31.190,-62,-65,99,11,0,4,10,-62,100,13,,0.0,24.1,0.5,320,0,0.00,0,0,4.0,-2.0,1,-335,556,-104,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1393,1494,988,1479,2012,1821,1179,1583,1500,1449,1483,1507,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:31.590,-67,-70,100,12,0,4,10,-58,100,12,,0.0,24.1,0.5,320,0,0.00,0,0,3.0,-1.8,1,-257,508,360,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1485,1524,988,1471,2012,1807,1193,1679,1500,1449,1561,1591,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:31.990,-65,-69,99,12,0,4,10,-52,98,14,,0.0,24.1,0.3,320,0,0.00,0,0,2.0,-1.6,-2,-300,512,273,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1468,1518,988,1476,2012,1809,1192,1661,1500,1449,1546,1575,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:32.390,-65,-69,99,12,0,4,10,-49,97,14,,0.0,24.1,0.3,320,0,0.00,0,0,2.0,-1.6,-4,-371,103,38,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000000,1454,1502,988,1490,2012,1689,1313,1581,1500,1449,1506,1534,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:32.790,-65,-69,99,12,0,4,10,-49,97,14,,0.0,24.1,0.4,320,0,0.00,0,0,2.0,-0.9,-1,-486,-1024,38,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1539,1502,988,1556,2012,1363,1645,1501,1500,1449,1506,1534,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:33.190,-56,-62,97,12,0,4,10,-41,98,14,,0.0,24.1,0.4,320,0,0.00,0,0,1.0,-0.6,-115,-1024,-1024,783,0,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1657,1535,988,1647,2012,1363,1645,1660,1500,1449,1633,1665,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:33.590,-51,-55,98,12,0,4,10,-44,100,14,,0.0,24.1,0.4,320,0,0.00,0,0,0.0,-1.3,-31,-1024,-1024,47,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1540,1499,988,1647,2012,1363,1645,1503,1500,1449,1508,1536,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:33.990,-54,-59,100,12,0,4,10,-55,100,14,,0.0,24.1,0.4,320,0,0.00,0,0,0.0,-1.3,2,-889,-1024,-197,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1496,1489,988,1620,2012,1363,1645,1453,1500,1449,1467,1490,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:34.390,-61,-69,99,12,0,4,10,-53,99,9,,0.0,24.1,0.4,320,0,0.00,0,0,0.0,-2.5,-1,-514,-1024,-91,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1521,1497,988,1557,2012,1363,1645,1480,1500,1449,1490,1515,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:34.790,-63,-71,98,12,0,4,10,-61,97,14,,0.0,24.1,0.4,320,0,0.00,0,0,-1.0,-1.0,-1,3,-1024,3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:35.190,-63,-71,98,12,0,4,10,-51,98,13,,0.0,24.1,0.4,320,0,0.00,0,0,-1.0,-1.0,0,4,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:35.590,-62,-69,98,12,0,4,10,-53,98,13,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,-1.0,0,4,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:35.990,-61,-69,98,12,0,4,10,-53,100,7,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.5,-1,4,-1024,3,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:36.390,-61,-69,98,12,0,4,10,-52,100,14,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.4,0,6,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:36.790,-64,-72,100,12,0,4,10,-54,100,13,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.4,0,4,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:37.190,-63,-74,99,10,0,4,10,-53,99,13,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.4,0,4,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:37.590,-63,-74,99,10,0,4,10,-57,99,14,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.0,0,4,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:37.990,-65,-71,98,12,0,4,10,-62,97,13,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.0,0,4,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:38.390,-66,-67,97,12,0,4,10,-61,97,13,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.0,0,4,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:38.790,-66,-67,97,12,0,4,10,-63,97,13,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.0,0,4,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:39.190,-62,-66,97,11,0,4,10,-59,97,14,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.0,0,4,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:39.590,-61,-66,98,13,0,4,10,-52,98,13,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.0,0,4,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:39.990,-60,-66,98,11,0,4,10,-51,98,13,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.0,0,4,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:40.390,-60,-64,98,11,0,4,10,-53,98,13,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.0,0,4,-1024,3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:40.790,-59,-64,99,12,0,4,10,-52,98,13,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.0,0,4,-1024,3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:41.190,-58,-65,98,12,0,4,10,-48,98,13,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.0,0,4,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:41.590,-58,-62,99,12,0,4,10,-50,99,14,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.0,0,4,-1024,3,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:41.990,-60,-63,100,12,0,4,10,-55,100,14,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.0,0,4,-1024,3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:42.390,-60,-61,100,13,0,4,10,-50,99,2,,0.0,24.1,0.3,320,0,0.00,0,0,-1.0,0.0,0,4,-1024,3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1500,988,1500,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
